"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"414900676733730816","","","2013-12-22 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","There will be no jurors needed for jury service on Monday, December 23, 2013.","","","",""
"413813516593008640","","","2013-12-19 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","FRIDAY DECEMBER 20, 2013, jurors with REPORTING NUMBERS 8000 - 8300 are to report for jury service.","","","",""
"413451128760958976","","","2013-12-18 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","THURSDAY DECEMBER 19, 2013, jurors with REPORTING NUMBERS 6000 - 6500 are to report for jury service.","","","",""
"413088737904844800","","","2013-12-17 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","WEDNESDAY DECEMBER 18, 2013, jurors with REPORTING NUMBERS 4000 - 4800 are to report for jury service.","","","",""
"412726352719384576","","","2013-12-16 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","TUESDAY DECEMBER 17, 2013, jurors with REPORTING NUMBERS 2000 - 3000 are to report for jury service.","","","",""
"412363962978959360","","","2013-12-15 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","MONDAY DECEMBER 16, 2013, jurors with REPORTING NUMBERS 1 - 800 are to report for jury service.","","","",""
"411276801231831043","","","2013-12-12 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","FRIDAY DECEMBER 13, 2013, jurors with REPORTING NUMBERS 8000 - 8300 are to report for jury service.","","","",""
"410914413815017472","","","2013-12-11 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","THURDAY DECEMBER 12, 2013, jurors with REPORTING NUMBERS 6000 - 6300 are to report for jury service.","","","",""
"410552026213679104","","","2013-12-10 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","WEDNESDAY DECEMBER 11, 2013, jurors with REPORTING NUMBERS 4000 - 4800 are to report for jury service.","","","",""
"410189657616711680","","","2013-12-09 23:30:09 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","TUESDAY DECEMBER 10, 2013, jurors with REPORTING NUMBERS 2000 - 3000 are to report for jury service.","","","",""
"409827250671214592","","","2013-12-08 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","MONDAY DECEMBER 9, 2013, jurors with REPORTING NUMBERS 1 - 1000 are to report for jury service.","","","",""
"408740086457839616","","","2013-12-05 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","FRIDAY DECEMBER 6, 2013, jurors with REPORTING NUMBERS 8000 - 8900 are to report for jury service.","","","",""
"408377700387414016","","","2013-12-04 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","THURSDAY DECEMBER 5, 2013, jurors with REPORTING NUMBERS 6000 - 7200 are to report for jury service.","","","",""
"408015308499460097","","","2013-12-03 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","WEDNESDAY DECEMBER 4, 2013, jurors with REPORTING NUMBERS 4000 - 4900 are to report for jury service.","","","",""
"407652927126654976","","","2013-12-02 23:30:06 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","TUESDAY DECEMBER 3, 2013, jurors with REPORTING NUMBERS 2000 - 2800 are to report for jury service.","","","",""
"407290535985315840","","","2013-12-01 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","MONDAY DECEMBER 2, 2013, jurors with REPORTING NUMBERS 1 - 1000 are to report for jury service.","","","",""
"406203368605249536","","","2013-11-28 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","MONDAY DECEMBER 2, 2013, jurors with REPORTING NUMBERS 1 - 1000 are to report for jury service.","","","",""
"405840980542513152","","","2013-11-27 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","MONDAY DECEMBER 2, 2013, jurors with REPORTING NUMBERS 1 - 1000 are to report for jury service.","","","",""
"405478600364654593","","","2013-11-26 23:30:06 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","WEDNESDAY NOVEMBER 27, 2013, THERE WILL BE NO JURORS NEEDED.","","","",""
"405116205608226816","","","2013-11-25 23:30:04 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","TUESDAY NOVEMBER 26, 2013, jurors with summonses with REPORTING NUMBERS: 2000 through and including 2400 are to report for jury service.","","","",""
"404753818715713537","","","2013-11-24 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","MONDAY NOVEMBER 25, 2013, jurors with summonses with REPORTING NUMBERS: 1 through and including 300 are to report for jury service.","","","",""
"403666657157337088","","","2013-11-21 23:30:05 +0000","<a href=""http://twitter.com/bmorejuryduty"" rel=""nofollow"">bmorejuryduty</a>","FRIDAY NOVEMBER 22, 2013, jurors with summonses with REPORTING NUMBERS: 8000 through and including 8300 are to report for jury service.","","","",""
